도시대기,대구광역시,북구,노원동,0.018,0.023,0.031,0.043,0.042,0.046,0.03,0.023,0.026,0.024,0.016,0.011**
도시대기,대구광역시,북구,태전동,0.018,0.022,0.031,0.042,0.04,0.045,0.027,0.02,0.026,0.024,0.018,0.017
도시대기,대구광역시,동구,신암동,0.018,0.021,0.029,0.037,0.038,0.042,0.026,0.022,0.025,0.022,0.015,0.014
도시대기,대구광역시,동구,서호동,0.016,0.02,0.029,0.039,0.037,0.04,0.025,0.012**,0,0,0.016,0.015
도시대기,대구광역시,수성구,만촌동,0.022,0.028,0.033,0.044,0.044,0.048,0.027,0.024,0.032,0.027,0.018,0.018
도시대기,대구광역시,수성구,지산동,0.018,0.024,0.032,0.041,0.04,0.044,0.026,0.024,0.029,0.027,0.018,0.016
도시대기,대구광역시,수성구,시지동,0.016,0.021,0.028,0.037,0.037,0.041,0.025,0.021,0.03,0.027,0.018,0.017
도시대기,대구광역시,달서구,호림동,0.016,0.021,0.026,0.039,0.041,0.045,0.03,0.025,0.028,0.027,0.02,0.019
도시대기,대구광역시,달서구,진천동,0.015,0.02,0.029,0.039,0.039,0.044,0.027,0.025,0.03,0.029,0.02,0.019
도시대기,대구광역시,달서구,본동,-,-,0.023**,0.036,0.038,0.042,0.024,0.021,0.024,0.022,0.014,0.014
도시대기,대구광역시,달성군,유가읍,-,-,0.033,0.04,0.047,0.054,0.025,0.023,0.029,0.029,0.02,0.02
도시대기,대구광역시,달성군,다사읍,0.02,0.025,0.035,0.044,0.043,0.046,0.029,0.025,0.029,0.026,0.02,0.019
도시대기,인천광역시,중구,신흥동,0.021,0.024,0.032,0.042,0.038,0.043,0.035,0.02,0.036,0.031,0.021,0.018
도시대기,인천광역시,중구,삼산동,0.015,0.019,-,-,-,-,-,-,-,-,-,-
도시대기,인천광역시,중구,운서동,0.024,0.026,0.034,0.039,0.035,0.042,0.033,0.022,0.033,0.032,0.023,0.021
도시대기,인천광역시,중구,영종동,-,-,-,-,-,-,-,-,0.039*,0.041,0.028,0.026
도시대기,인천광역시,동구,송림동,0.018,0.021,0.031,0.041,0.033,0.037,0.027,0.015,0.025,0.024,0.016,0.017
도시대기,인천광역시,남동구,구월동,0.014,0.018,0.025,0.036,0.033,0.039,0.028,0.019,0.027,0.02,0.015,0.013
도시대기,인천광역시,남동구,고잔동,0.015,0.02,0.029,0.038,0.034,0.041,0.040**,0,0.032*,0.027,0.02,0.019
도시대기,인천광역시,남동구,논현동,0.014,0.019,0.029,0.039,0.034,0.04,0.028,0.018,0.021,0.021,0.015,0.014
도시대기,인천광역시,남동구,서창동,-,-,-,-,-,-,-,-,0.025*,0.02,0.015,0.014
도시대기,인천광역시,남구,숭의동,-,-,-,-,-,0.04,-,-,-,-,-,-
도시대기,인천광역시,부평구,부평동,0.016,0.02,0.028,0.037,0.035,0.042,0.03,0.02,0.03,0.024,0.016,0.016
도시대기,인천광역시,부평구,삼산동,-,-,0.028,0.036,0.034,0.041,0.029,0.02,0.028,0.022,0.015,0.015
도시대기,인천광역시,옹진군,영흥면,-,-,0.028,0.053,0.052,0.056,0.045,0.031,0.047,0.046,0.035,0.034
도시대기,인천광역시,서구,연희동,0.022,0.026,0.036,0.042,0.042,0.045,0.035,0.022,0.037,0.035,0.025,0.022
도시대기,인천광역시,서구,석남동,0.018,0.023,0.032,0.042,0.039,0.045,0.036,0.024,0.035,0.029,0.02,0.019
도시대기,인천광역시,서구,검단동,0.021,0.025,0.034,0.043,0.042,0.044,0.035,0.019,0.031,0.024,0.016,0.016
도시대기,인천광역시,서구,원당동,0.015,0.02,0.028,0.035,0.034,0.039,0.03,0.017,0.027,0.022,0.016,0.014
도시대기,인천광역시,서구,청라동,0.019,0.024,0.032,0.043,0.041,0.046,0.036,0.023,0.033,0.029,0.021,0.019
도시대기,인천광역시,계양구,계산동,0.022,0.023,0.033,0.05,0.046,0.052,0.037,0.022,0.034*,0.03,0.02,0.019
도시대기,인천광역시,강화군,송해면,0.027,0.03,0.038,0.044,0.042,0.047**,0,0,0,0.032*,0.028,0.024
도시대기,인천광역시,강화군,길상동,0.023,0.027,0.036,0.043,0.043,0.048,0.038,0.021,0.034,0.029,0.021,0.019
