도시대기,서울,강남구,대치동,63,53,67,53,59,53,32,32,28,44,78,68,도시대기,서울,강남구,대치동,48,82,70,60,76,45,29,30,34,47,38,46,도시대기,서울,강남구,대치동,64,50,48,53,52,41,31,25,32,37,44,43,도시대기,서울,강남구,대치동,67,47,59,55,57,42,37,37,30,29,44,55.0,도시대기,서울,강남구,대치동,58,57,64,60,63,39,38.0,29.0,28.0,33,44,44,도시대기,서울,강남구,대치동,49,85,77,47,46,35,30,32,28,44,33,46,도시대기,서울,강남구,강남구,53,48,67,78,55,46,34,38,42,41,58,51,도시대기,서울,강남구,강남구,58,51,64,57,62,43,35,22,33,27,41,42,도시대기,서울,강남구,강남구,43,50,47,47,37,32,21,19,16,24,48,40,도시대기,서울,강남구,강남구,61,54,64,34,43,24,29,29,24*,33,44,43,도시대기,서울,강남구,강남구,39,38,41,38,31,34,20,23,18,29,36,37
도시대기,서울,금천구,시흥동,58,53,53,44,54,55,39,35,29,42,62,51,도시대기,서울,금천구,시흥동,37,65,54,50,68,51,31,30,28,35,27,39,도시대기,서울,금천구,시흥동,58,53,48,51,56,47,33,30,32,32,34,42,도시대기,서울,금천구,시흥동,66,46,55,52,55,43,34,36,29,29,42,51.0,도시대기,서울,금천구,시흥동,53,54,55,54,59,38,37.0,29.0,28.0,30,42,41,도시대기,서울,금천구,시흥동,47,78,64,41,45,39,33,39*,35**,43,32,53,도시대기,서울,금천구,금천구,48,43,61,64,50,45,33,34,34,32,47,43,도시대기,서울,금천구,금천구,48,42,56,49,63,42,32,20,28,26,40,47,도시대기,서울,금천구,금천구,50,50,52,48,42,38,27,24,22,27,49,41,도시대기,서울,금천구,금천구,64,57,66,38,45,25,25,24,19,28,35,36,도시대기,서울,금천구,금천구,42,41,43,39,31,33,22,25,21,34,43,44
도시대기,서울,강동구,천호동,49,49,63,50,57,41,-,27,23,39,66,58,도시대기,서울,강동구,천호동,42,70,62,55,72,41,26,25,28,40,36,46,도시대기,서울,강동구,천호동,58,48,44,50,49,38,27,20,25,32,41,40,도시대기,서울,강동구,천호동,62,42,54,50,53,38,33,32,26,28,42,55.0,도시대기,서울,강동구,천호동,58,56,59,56,59,36,35.0,27.0,27.0,34,45,42,도시대기,서울,강동구,천호동,47,81,68,42,42,32,26,31,29,47,35,50,도시대기,서울,강동구,강동구,56,52,68,77,62,47,34,37,40,43,62,55,도시대기,서울,강동구,강동구,61,54,67,63,71,44,31,21,35,32,47,55,도시대기,서울,강동구,강동구,56,59,57,65,45,39,30,25,23,33,57,44,도시대기,서울,강동구,강동구,65,58,67,37,47,26,26,22,19,34,54,48,도시대기,서울,강동구,강동구,47,46,45,44,33,36,20,24,20,36,45,47
도시대기,서울,강북구,번동,54,45,51,46,53,52,39,33,25,38,57,50,도시대기,서울,강북구,번동,36,65,57,51,56,35,26,26,25,33,30,32,도시대기,서울,강북구,번동,52,49,46,50,49,48,37,28,32,29,38,33,도시대기,서울,강북구,번동,64,45,56,52,58,38,35,36,29,30,43,58.0,도시대기,서울,강북구,번동,58,58,61,57,62,38,39.0,30.0,29.0,33,44,43,도시대기,서울,강북구,번동,48,82,67,45,40,29,27,34,37**,43,31,48*,도시대기,서울,강북구,강북구,47,41,58,62,48,41,32,27,29,31,47,41,도시대기,서울,강북구,강북구,45,37,50,45,52,31,30,17,25,22,40,49,도시대기,서울,강북구,강북구,47,50,50,48,37,32,25,21,16,19,39,43,도시대기,서울,강북구,강북구,71,62,73,39,52,30,31,32,26,36,41,46,도시대기,서울,강북구,강북구,44,46,46,48,36,39,24,28,22,35,45,46
도시대기,서울,성북구,길음동,56,47,60,43,43,42,27,27,22,36,64,57,도시대기,서울,성북구,길음동,39,63,56,49,67,39,25,24,27,40,36,43,도시대기,서울,성북구,길음동,56,47,43,48,45,37,25,19,23,31,39,38,도시대기,서울,성북구,길음동,59,40,50,47,53,37,34,34,27,27,37,51.0,도시대기,서울,성북구,길음동,53,54,58,54,59,34,35.0,28.0,27.0,32,41,49**,도시대기,서울,성북구,길음동,41,71,64,47,45,38,33,31,25,41,30,45,도시대기,서울,성북구,성북구,50,44,61,73,59,44,36,38,41,40,63**,48,도시대기,서울,성북구,성북구,55,49,60,59,72,44,37,25,39,34,46,52,도시대기,서울,성북구,성북구,50,55,52,57,48,38,27,25,23,28,50,43,도시대기,서울,성북구,성북구,64,55,65,42,58,30,23,26,29,40,47,43,도시대기,서울,성북구,성북구,41,40,45,46,36,38,22,22,19,36,45,44
도시대기,서울,용산구,한남동,61,51,63,50,56,50,32,32,25,40,72,67,도시대기,서울,용산구,한남동,47,78,71,58,76,45,29,28,30,41,38,47,도시대기,서울,용산구,한남동,59,50,47,51,51,38,27,21,26,32,42,39,도시대기,서울,용산구,한남동,60,43,51,50,54,40,35,36,28,30,43,55.0,도시대기,서울,용산구,한남동,57,56,60,57,61,37,38.0,29.0,28.0,32,44,41,도시대기,서울,용산구,한남동,45,79,63,40,42,34,32,36,25,41,30,42,도시대기,서울,용산구,용산구,41,38,54,58,49,43,35,34,35,33,45,43,도시대기,서울,용산구,용산구,46,40,52,47,50,43,36,20,28,24,35,48,도시대기,서울,용산구,용산구,48,47,59*,48,36,32,23,19,14,21,42,35,도시대기,서울,용산구,용산구,54,49,59,31,41,20,21,23,17,23,32,37,도시대기,서울,용산구,용산구,42,39,46,45,35,37,21,24,20,34,45,48
도시대기,서울,광진구,구의동,58,47,60,47,54,47,29,30,22,40,71,63,도시대기,서울,광진구,구의동,47,77,64,56,72,44,27,26,29,42,39,52,도시대기,서울,광진구,구의동,62,52,47,54,51,37,29,20,25,33,42,41,도시대기,서울,광진구,구의동,65,44,59,54,57,41,35,35,27,30,46,59.0,도시대기,서울,광진구,구의동,63,61,66,64,68,41,41.0,31.0,30.0,37,50,43**,도시대기,서울,광진구,구의동,50,88,72,45,46,34,29,32,25,43,29,50,도시대기,서울,광진구,광진구,54,49,67,68,55,48,30,35,34,36,52,47,도시대기,서울,광진구,광진구,53,46,58,52,55,34,33,20,26,25,45,51,도시대기,서울,광진구,광진구,53,53,45,54,44,39,24,23,20,29,52,40,도시대기,서울,광진구,광진구,65,55,69,43,57,32*,27,28,24,34,40,37,도시대기,서울,광진구,광진구,40,41,46,45,36,35,19,23,18,30,38,38
도시대기,서울,성동구,성수동,60,50,61,49,56,50,29,29,23,39,73,65,도시대기,서울,성동구,성수동,47,80,70,61,78,49,29,27,32,46,39,47,도시대기,서울,성동구,성수동,61,53,48,54,59,47,26,16,27,35,44,44,도시대기,서울,성동구,성수동,66,46,59,52,53,39,31,32,27,28,42,55.0,도시대기,서울,성동구,성수동,57,57,60,61,66,39,39.0,29.0,30.0,33,44,43,도시대기,서울,성동구,성수동,48,81,72,45,50,36,27,30,30,47,33,51,도시대기,서울,성동구,성동구,52,52,71,81,63,50,34,36,39,39,56,50,도시대기,서울,성동구,성동구,54,47,65,62,74,44,30,22,36,30,43,52,도시대기,서울,성동구,성동구,53,57,56,61,45,41,24,24,21,29,50,45,도시대기,서울,성동구,성동구,75,66,80,46,55,34,31,25,22,29,38,38,도시대기,서울,성동구,성동구,40,40,42,40,33,36,20,23,19,31,38,38
도시대기,서울,도봉구,쌍문동,56,44,57,43,47,40,28,28,21,38,67,62,도시대기,서울,도봉구,쌍문동,44,70,64,52,70,39,25,25,28,40,37,45,도시대기,서울,도봉구,쌍문동,58,49,44,48,47,37,25,19,23,31,39,41,도시대기,서울,도봉구,쌍문동,61,41,52,49,55,37,33,35,27,27,41,56.0,도시대기,서울,도봉구,쌍문동,56,55,59,55,57,34,36.0,27.0,27.0,31,42,43,도시대기,서울,도봉구,쌍문동,48,85,70,42,41,30,26,32,25,40,30,45,도시대기,서울,도봉구,도봉구,49,44,61,71,56,41,32,33,35,36,53,49,도시대기,서울,도봉구,도봉구,55,46,60,56,65,40,30,21,32,28,39,51,도시대기,서울,도봉구,도봉구,54,58,57,57,40,37,26,24,21,27,53,40,도시대기,서울,도봉구,도봉구,62,52,65,38,53,29,23,20,17,25,32,38,도시대기,서울,도봉구,도봉구,38,38,41,42,34,37,23,19,13,27,36,38
도시대기,서울,서대문구,남가좌동,62,46,65,50,60,62,41,33,31,45,85,57,도시대기,서울,서대문구,남가좌동,47,83,65,56,72,43,26,25,27,40,35,44,도시대기,서울,서대문구,남가좌동,59,47,44,47,48,36,24,18,23,29,40,39,도시대기,서울,서대문구,남가좌동,60,42,52,52,55,39,34,35,27,27,42,52.0,도시대기,서울,서대문구,남가좌동,53,54,61,58,65,38,39.0,29.0,28.0,31,42,42,도시대기,서울,서대문구,남가좌동,47,86,69,42,42,30,26,30,25,40,29,44,도시대기,서울,서대문구,서대문구,52,46,68,75,58,46,34,35,37,37,56,53,도시대기,서울,서대문구,서대문구,57,48,65,62,69,47,35,20,32,27,40,48*,도시대기,서울,서대문구,서대문구,64*,57,51,54,47,39,22,21,21,27*,51*,43,도시대기,서울,서대문구,서대문구,66,55,69,44,59,30,24,23,20,28,34,40,도시대기,서울,서대문구,서대문구,41,40,50,50,40,34,15,14,14,30,37,35
도시대기,서울,구로구,구로동,62,53,66,52,58,51,31,31,26,44,75,65,도시대기,서울,구로구,구로동,44,78,69,57,74,44,28,29,29,49,41,45,도시대기,서울,구로구,구로동,57,50,48,50,53,41,26,21,28,30,43,43,도시대기,서울,구로구,구로동,65,48,59,57,58,44,35,36,30,32,45,56.0,도시대기,서울,구로구,구로동,57,59,60,60,67,42,41.0,31.0,33.0,35,45,43,도시대기,서울,구로구,구로동,50,81,72,48,47,36,30,35,29,48,35,46,도시대기,서울,구로구,구로구,46,41,67,79,61,51*,37,41,41,40,53,50,도시대기,서울,구로구,구로구,55,47,63,57,66,42,31,22,35,30,40,55,도시대기,서울,구로구,구로구,59,58*,61,59,45,40,21,21,22,33,59,43,도시대기,서울,구로구,구로구,67,56,72,46,61,31,19,22,19,27,42,40,도시대기,서울,구로구,구로구,41,40,53,51,43,35,17,18,19,36,45,44
도시대기,서울,서초구,반포동,61,52,64,51,57,51,30,31,25,42,74,66,도시대기,서울,서초구,반포동,46,80,71,59,75,46,28,27,31,48,43,50,도시대기,서울,서초구,반포동,65,54,50,55,55,42,28,22,28,35,45,41,도시대기,서울,서초구,반포동,65,47,57,53,55,41,33,34,28,29,44,57.0,도시대기,서울,서초구,반포동,58,59,60,59,63,39,39.0,30.0,30.0,34,51,48,도시대기,서울,서초구,반포동,55,92,77,48,46,35,28,33,29,41,36,50,도시대기,서울,서초구,서초구,56,46,68,76,62,44,34,32,39,40,54,50,도시대기,서울,서초구,서초구,56,49,65,64,70,43,30,21,34,29,46,58,도시대기,서울,서초구,서초구,58,54,62,64,43,39,21,21,22,31,56,41,도시대기,서울,서초구,서초구,63,54,74,49,62,32,24,23,19,29,47,47,도시대기,서울,서초구,서초구,47,48,51,48,42,42,22,21,20,36,45,43
도시대기,서울,강서구,화곡동,62,52,64,50,57,50,31,30,26,39,63,64,도시대기,서울,강서구,화곡동,48,78,70,57,76,45,28,28,32,47,44,50,도시대기,서울,강서구,화곡동,66,56,52,57,56,40,27,23,29,34,44,42,도시대기,서울,강서구,화곡동,64,46,54,52,56,42,34,34,30,32,45,58.0,도시대기,서울,강서구,화곡동,59,61,58,58,64,38,37.0,29.0,29.0,32,47,44,도시대기,서울,강서구,화곡동,50,81,66,45,46,40,32,37,32,52,41,52,도시대기,서울,강서구,강서구,51,48,70,76,59,49,35,39,40,41,53,51,도시대기,서울,강서구,강서구,56,49,65,60,71,44,36,25,41,36,40,35**,도시대기,서울,강서구,강서구,52,52,52,48,39,34,23,20,18,27,55,48,도시대기,서울,강서구,강서구,76,65,79,42,53,27,28,27,24,36,48,52,도시대기,서울,강서구,강서구,53,46,49,45,36,36,21,23,19,36,47,45
도시대기,서울,송파구,방이동,59,47,58,47,51,46,27,28,23,42,74,62,도시대기,서울,송파구,방이동,46,76,64,57,70,43,26,24,29,44,38,48,도시대기,서울,송파구,방이동,60,50,45,49,47,36,25,18,25,33,40,38,도시대기,서울,송파구,방이동,58,40,54,50,54,38,33,32,25,29,42,52.0,도시대기,서울,송파구,방이동,56,53,56,52,56,35,36.0,29.0,26.0,33,42,41,도시대기,서울,송파구,방이동,47,81,71,44,45,34,28,30,27,44,32,45,도시대기,서울,송파구,송파구,48,45,61,69,55,42,30,30,36,36,50,45,도시대기,서울,송파구,송파구,54,47,63,62,72,45,28,20,31,27,42,50,도시대기,서울,송파구,송파구,57,58,52,58,44,37,24,22,19,29,65**,49,도시대기,서울,송파구,송파구,69,56,67,43,54,31,23,21,19,29,36,36,도시대기,서울,송파구,송파구,41,40,43,43,33,38,21,24,20,33,39,38
도시대기,서울,양천구,신정동,64,53,56,52,62,59,38,38,30,44,67,57,도시대기,서울,양천구,신정동,41,70,57,52,62,47,22,25,25,36,32,40,도시대기,서울,양천구,신정동,59,49,47,50,55,42,30,24,33,37,42,42,도시대기,서울,양천구,신정동,67,50,59,55,56,42,33,33,29,31,46,59.0,도시대기,서울,양천구,신정동,59,61,61,59,64,39,39.0,29.0,29.0,34,44,43,도시대기,서울,양천구,신정동,50,80,66,43,40,33,29,37*,41**,48,35,56,도시대기,서울,양천구,양천구,54,48,65,66,51,47,33,33,34,39,49,47,도시대기,서울,양천구,양천구,52,44,59,50,53,41,34,21,32,36,51,50,도시대기,서울,양천구,양천구,47,49,49,44,38,34,25,23,19,26,50,45,도시대기,서울,양천구,양천구,73,64,80,44,56,30,32,31,27,39,49,49,도시대기,서울,양천구,양천구,50,46,49,45,36,38,22,25,22,35,48,47
도시대기,서울,노원구,상계동,55,46,50,42,49,42,26,27,19,32,55,45,도시대기,서울,노원구,상계동,33,60,52,47,61,39,27,28,29,45,38,50,도시대기,서울,노원구,상계동,62,49,38,49,52,42,32,23,25,30,42,43,도시대기,서울,노원구,상계동,73,45,56,50,55,38,35,36,27,28,40,56.0,도시대기,서울,노원구,상계동,54,55,59,55,59,36,38.0,29.0,27.0,34,47,75**,도시대기,서울,노원구,상계동,52,87,70,43,48,36,33,37,27,41,31,46,도시대기,서울,노원구,노원구,47,40,55,56,44,37,29,25,29,34,46,45,도시대기,서울,노원구,노원구,51,42,53,50,57,38,35,23,30,33,45,52,도시대기,서울,노원구,노원구,52,54,52,50,39,33,26,23,21,28,49,45,도시대기,서울,노원구,노원구,68,58,67,37,48,26,27,26,21,28,35,38,도시대기,서울,노원구,노원구,38,36,43,46,33,35,20,21,19,33,41,45
도시대기,부산,중구,광복동,53,51,68,55,61,53,33,36,33,38,56,51,도시대기,부산,중구,광복동,38,57,57,53,74,49,38,32,29,41,39,38,도시대기,부산,중구,광복동,42,43,42,58,65,38,42,32,37,44,50,37,도시대기,부산,중구,광복동,59,50,71,52,63,48,45,49,32,39,48,56.0,도시대기,부산,중구,광복동,68,53,58,59,80,58,51.0,37.0,38.0,43,49,46,도시대기,부산,중구,광복동,52,74,63,50,55,47,39,43*,26**,46,34,42,도시대기,부산,중구,광복동,45,48,52,63,55,33,28,34,32,36,50,44,도시대기,부산,중구,광복동,46,41,50,54,56,38,30,27,37,31,47,43,도시대기,부산,중구,광복동,44,50,42,64,47,40,35,28,27,36,52,42,도시대기,부산,중구,광복동,51,53,55,41,51,34,28,32,27,26,34,30,도시대기,부산,중구,광복동,29,31,30,35,30,23,16,39,28,35,34,34
도시대기,부산,남구,대연동,45,42,63,47,56,56,53,55,46,47,61,52,도시대기,부산,남구,대연동,35,55,56,58,82,64,62,56,44,47,45,45,도시대기,부산,남구,대연동,45,48,48,42,54,59,46,46,27,33,40,26,도시대기,부산,남구,대연동,50,39,60,46,59,45,50,51,35,41,43,45.0,도시대기,부산,남구,대연동,51,41,51,52,52,47,44.0,34.0,33.0,34,40,47**,도시대기,부산,남구,대연동,40,58,48,40,50,46,33,38,24,42,35,36,도시대기,부산,남구,대연동,40,42,45,59,53,44,33,38,36,41,48,44,도시대기,부산,남구,대연동,47,42,53,55,62,44,41,33,38,26,43,39,도시대기,부산,남구,대연동,39,46,36,58,41,38,33,24,24,28,41,35,도시대기,부산,남구,대연동,43,42,45,36,47,31,27,31,24,26,33,31,도시대기,부산,남구,대연동,30,31,32,38,31,26,21,35,26,31,33,33
도시대기,부산,사상구,학장동,69,64,83,63,69,-,55,53,51,64,89,80,도시대기,부산,사상구,학장동,57,70,73,68,89,65,54,48,43,60,59,60,도시대기,부산,사상구,학장동,62,62,58,66,71,50,60,50,47,54,65,54,도시대기,부산,사상구,학장동,79,65,78,63,76,56,56,55,41,49,59,59.0,도시대기,부산,사상구,학장동,70,51,58,57,75,67,52.0,38.0,47.0,43,54,52,도시대기,부산,사상구,학장동,55,67,60,59,65,54,40**,61**,32,51,42,55,도시대기,부산,사상구,학장동,60,57,60,65,58,40,32,40,35,42,61,60,도시대기,부산,사상구,학장동,58,55,58,59,66,49,43,29,41,34,61,58,도시대기,부산,사상구,학장동,60,65,50,65,45,41,40,29,28,38,56,56,도시대기,부산,사상구,학장동,62,56,61,45,52,34,30,32,25,30,42,49,도시대기,부산,사상구,학장동,43,43,41,44,36,30,21,33,28,37,41,46
