2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.1,2019.11,2019.12,미세먼지(PM-10) 배출량 평균
0.46590909090909094,0.56,0.5795454545454546,0.6153846153846154,0.6714285714285714,0.6956521739130435,0.6590909090909091,0.7567567567567568,0.6944444444444444,0.5523809523809524,0.0,0.3333333333333333,0.03913993937687652
0.5113636363636364,0.5466666666666667,0.5568181818181819,0.5982905982905984,0.6142857142857142,0.5434782608695652,0.5,0.6486486486486487,0.6388888888888888,0.5142857142857143,0.4759206799136499,0.25925925925925924,0.026122893241223685
0.46590909090909094,0.5733333333333334,0.5568181818181819,0.6495726495726496,0.6428571428571428,0.6521739130434783,0.5909090909090909,0.6756756756756757,0.5277777777777778,0.4761904761904762,0.5099150141931963,0.18518518518518517,0.03590059303836718
0.4545454545454546,0.5733333333333334,0.5454545454545454,0.5982905982905984,0.5857142857142857,0.6521739130434783,0.5681818181818182,0.6486486486486487,0.5555555555555556,0.4761904761904762,0.4419263456341035,0.20987654320987653,0.03503716200034117
0.5568181818181819,0.6133333333333334,0.6022727272727273,0.7350427350427351,0.6857142857142857,0.6304347826086957,0.5681818181818182,0.7567567567567568,0.6944444444444444,0.6095238095238096,0.5269121813329696,0.35802469135802467,0.00855002847580378
0.6818181818181819,0.6266666666666667,0.6477272727272727,0.6837606837606838,0.6428571428571428,0.5869565217391304,0.5227272727272727,0.6756756756756757,0.5277777777777778,0.4761904761904762,0.5949008498920624,0.5061728395061729,0.011762956617216661
0.46590909090909094,0.5066666666666667,0.5113636363636364,0.5982905982905984,0.6142857142857142,0.5652173913043478,0.5,0.5945945945945946,0.4722222222222222,0.4761904761904762,0.4589235127738767,0.2345679012345679,0.023987510811849636
0.75,0.7733333333333334,0.7386363636363636,0.7008547008547009,0.6571428571428571,0.6521739130434783,0.6363636363636364,0.8108108108108109,0.5833333333333333,0.5333333333333334,0.6288951841716088,0.5061728395061729,0.05569115389326959
0.4977272727272727,0.52,0.4795454545454546,0.45470085470085475,0.4485714285714285,0.45217391304347826,0.4227272727272728,0.4810810810810811,0.35,0.31619047619047624,0.3943342776427385,0.18024691358024697,0.056445469318293896
